# Only Scattering events that has return times
# All data corresponds to the unified Phase=Time*angfreq. KE is unit of Up. A and P are unit of A0 and all are at the polarization axis. dt=0.01au
# BornPhase	ReturnPhaser	KE_scatter	KE_backscatter	A_birth	A_scatter	P_scatter	P_backscatter
1.913812684000943065e+00 5.880119227940613591e+00 3.156036352934437073e+00 9.470427362508388569e+00 -3.363292555574187159e-01 9.198626790080037807e-01 -1.256191934565422441e+00 2.176054613573426444e+00
1.913964561842701695e+00 5.879667660307577925e+00 3.155864555038572217e+00 9.468587313961327467e+00 -3.364722817942243926e-01 9.196854620895946741e-01 -1.256157743883818956e+00 2.175843205973413852e+00
1.914116439684460325e+00 5.879216173735043682e+00 3.155691940640847903e+00 9.466744667136586244e+00 -3.366153002696647967e-01 9.195080894976079833e-01 -1.256123389767272780e+00 2.175631479264880763e+00
1.914268317526219176e+00 5.878764768194543855e+00 3.155518510424730305e+00 9.464899425007656575e+00 -3.367583109804410668e-01 9.193305613579635382e-01 -1.256088872338404716e+00 2.175419433696368365e+00
1.914420195367977584e+00 5.878313529194779896e+00 3.155344434355403127e+00 9.463052176864247045e+00 -3.369013139232537868e-01 9.191529114896865860e-01 -1.256054225412940317e+00 2.175207136902626903e+00
1.914572073209736436e+00 5.877862288471716212e+00 3.155169380349912789e+00 9.461201773081207023e+00 -3.370443090948051501e-01 9.189750737870658881e-01 -1.256019382881871094e+00 2.174994456668936760e+00
1.914723951051495066e+00 5.877411127872813168e+00 3.154993510956315195e+00 9.459348777298055566e+00 -3.371872964917960735e-01 9.187970805918354023e-01 -1.255984377083631420e+00 2.174781457675466712e+00
1.914875828893253695e+00 5.876960047370557660e+00 3.154816826854643264e+00 9.457493192475562083e+00 -3.373302761109285286e-01 9.186189320290032434e-01 -1.255949208139931716e+00 2.174568140168934960e+00
1.915027706735012547e+00 5.876509046937544056e+00 3.154639328725070690e+00 9.455635021574497756e+00 -3.374732479489045978e-01 9.184406282235562102e-01 -1.255913876172460864e+00 2.174354504396017074e+00
1.915179584576771177e+00 5.876058126546472415e+00 3.154461017247910615e+00 9.453774267555630217e+00 -3.376162120024259750e-01 9.182621693004593411e-01 -1.255878381302885316e+00 2.174140550603344657e+00
1.915331462418529807e+00 5.875607286170150267e+00 3.154281893103625833e+00 9.451910933379734203e+00 -3.377591682681950758e-01 9.180835553846568020e-01 -1.255842723652851767e+00 2.173926279037508458e+00
1.915483340260288436e+00 5.875156525781483730e+00 3.154101956972807486e+00 9.450045022007541817e+00 -3.379021167429144268e-01 9.179047866010684453e-01 -1.255806903343982928e+00 2.173711689945051262e+00
1.915635218102047288e+00 5.874705845353487277e+00 3.153921209536188819e+00 9.448176536399781611e+00 -3.380450574232868322e-01 9.177258630745936951e-01 -1.255770920497880638e+00 2.173496783572474111e+00
1.915787095943805696e+00 5.874255244859282854e+00 3.153739651474650518e+00 9.446305479517199899e+00 -3.381879903060144299e-01 9.175467849301121026e-01 -1.255734775236126533e+00 2.173281560166238524e+00
1.915938973785564547e+00 5.873804724272088329e+00 3.153557283469203387e+00 9.444431854320482600e+00 -3.383309153878010789e-01 9.173675522924782388e-01 -1.255698467680279373e+00 2.173066019972757612e+00
1.916090851627322955e+00 5.873354283565231704e+00 3.153374106200998117e+00 9.442555663770322738e+00 -3.384738326653490836e-01 9.171881652865278012e-01 -1.255661997951876829e+00 2.172850163238404519e+00
1.916242729469081807e+00 5.872903922712139568e+00 3.153190120351327508e+00 9.440676910827388468e+00 -3.386167421353626916e-01 9.170086240370732833e-01 -1.255625366172435919e+00 2.172633990209509314e+00
1.916394607310840437e+00 5.872453641686345982e+00 3.153005326601621139e+00 9.438795598452337288e+00 -3.387596437945447070e-01 9.168289286689077500e-01 -1.255588572463452568e+00 2.172417501132360318e+00
1.916546485152599066e+00 5.872003440461486257e+00 3.152819725633444925e+00 9.436911729605805377e+00 -3.389025376395990996e-01 9.166490793068021725e-01 -1.255551616946401161e+00 2.172200696253203667e+00
1.916698362994357696e+00 5.871553319011294292e+00 3.152633318128500228e+00 9.435025307248379178e+00 -3.390454236672297283e-01 9.164690760755052068e-01 -1.255514499742734991e+00 2.171983575818240197e+00
1.916850240836116548e+00 5.871103277309612345e+00 3.152446104768631407e+00 9.433136334340664675e+00 -3.391883018741408962e-01 9.162889190997466349e-01 -1.255477220973887587e+00 2.171766140073634332e+00
1.917002118677874956e+00 5.870653315330382149e+00 3.152258086235813828e+00 9.431244813843216335e+00 -3.393311722570361844e-01 9.161086085042343674e-01 -1.255439780761270496e+00 2.171548389265504753e+00
1.917153996519633807e+00 5.870203433047644026e+00 3.152069263212161854e+00 9.429350748716563757e+00 -3.394740348126208951e-01 9.159281444136543326e-01 -1.255402179226275283e+00 2.171330323639929727e+00
1.917305874361392437e+00 5.869753630435544878e+00 3.151879636379925298e+00 9.427454141921213449e+00 -3.396168895375989427e-01 9.157475269526736961e-01 -1.255364416490272639e+00 2.171111943442946224e+00
1.917457752203151067e+00 5.869303907468329307e+00 3.151689206421489420e+00 9.425554996417645270e+00 -3.397597364286754074e-01 9.155667562459375297e-01 -1.255326492674612826e+00 2.170893248920550356e+00
1.917609630044909697e+00 5.868854264120343167e+00 3.151497974019375370e+00 9.423653315166296451e+00 -3.399025754825552581e-01 9.153858324180703665e-01 -1.255288407900625680e+00 2.170674240318696047e+00
1.917761507886668326e+00 5.868404700366035343e+00 3.151305939856238858e+00 9.421749101127588233e+00 -3.400454066959435750e-01 9.152047555936773104e-01 -1.255250162289620830e+00 2.170454917883298140e+00
1.917913385728426956e+00 5.867955216179950639e+00 3.151113104614867488e+00 9.419842357261886789e+00 -3.401882300655457159e-01 9.150235258973411501e-01 -1.255211755962886810e+00 2.170235281860227960e+00
1.918065263570185808e+00 5.867505811536736893e+00 3.150919468978187421e+00 9.417933086529536979e+00 -3.403310455880673713e-01 9.148421434536255781e-01 -1.255173189041693060e+00 2.170015332495318638e+00
1.918217141411944215e+00 5.867056577394603956e+00 3.150725218272462325e+00 9.416021930289254271e+00 -3.404738532602136769e-01 9.146606451646487335e-01 -1.255134498424862466e+00 2.169795143589511088e+00
1.918369019253703067e+00 5.866607333453580431e+00 3.150529987513791763e+00 9.414107627172180415e+00 -3.406166530786912672e-01 9.144789583218488893e-01 -1.255095611400540268e+00 2.169574569722389157e+00
1.918520897095461697e+00 5.866158169602568861e+00 3.150333959682048768e+00 9.412190810467048863e+00 -3.407594450402056663e-01 9.142971193587956513e-01 -1.255056564399001262e+00 2.169353683757797135e+00
1.918672774937220327e+00 5.865709084331913736e+00 3.150137132442440535e+00 9.410271472699809792e+00 -3.409022291414631756e-01 9.141151277987588086e-01 -1.255017356940221873e+00 2.169132484738980793e+00
1.918824652778979178e+00 5.865260077617359791e+00 3.149939506474613626e+00 9.408349616818250993e+00 -3.410450053791705405e-01 9.139329837653827893e-01 -1.254977989144553385e+00 2.168910972909936064e+00
1.918976530620737808e+00 5.864811149434747684e+00 3.149741082458344277e+00 9.406425245770130061e+00 -3.411877737500339514e-01 9.137506873822927034e-01 -1.254938461132326655e+00 2.168689148514619358e+00
1.919128408462496438e+00 5.864362299760027319e+00 3.149541861073580140e+00 9.404498362503277420e+00 -3.413305342507602647e-01 9.135682387731001164e-01 -1.254898773023860326e+00 2.168467011796960442e+00
1.919280286304255068e+00 5.863913528569241862e+00 3.149341843000400765e+00 9.402568969965493295e+00 -3.414732868780565589e-01 9.133856380613967207e-01 -1.254858924939453280e+00 2.168244563000850000e+00
1.919432164146013919e+00 5.863464835838538391e+00 3.149141028919039353e+00 9.400637071104611664e+00 -3.416160316286301346e-01 9.132028853707589988e-01 -1.254818916999389078e+00 2.168021802370148077e+00
1.919584041987772327e+00 5.863016221544161688e+00 3.148939419509869442e+00 9.398702668868452292e+00 -3.417587684991877373e-01 9.130199808247456694e-01 -1.254778749323933518e+00 2.167798730148679187e+00
1.919735919829531179e+00 5.862567685662458672e+00 3.148737015453418664e+00 9.396765766204866921e+00 -3.419014974864376666e-01 9.128369245468995752e-01 -1.254738422033337297e+00 2.167575346580236761e+00
1.919887797671289587e+00 5.862119228169873963e+00 3.148533817430353654e+00 9.394826366061705514e+00 -3.420442185870867791e-01 9.126537166607467944e-01 -1.254697935247833573e+00 2.167351651908580479e+00
1.920039675513048438e+00 5.861670849042952547e+00 3.148329826121493813e+00 9.392884471386819811e+00 -3.421869317978437630e-01 9.124703572897967518e-01 -1.254657289087640404e+00 2.167127646377437156e+00
1.920191553354807068e+00 5.861222548258337106e+00 3.148125042207797097e+00 9.390940085128065107e+00 -3.423296371154160855e-01 9.122868465575422192e-01 -1.254616483672958305e+00 2.166903330230500302e+00
1.920343431196565698e+00 5.860774325792768025e+00 3.147919466370364461e+00 9.388993210233289588e+00 -3.424723345365121574e-01 9.121031845874593147e-01 -1.254575519123971361e+00 2.166678703711430565e+00
1.920495309038324327e+00 5.860326181623087827e+00 3.147713099290452732e+00 9.387043849650369864e+00 -3.426150240578403894e-01 9.119193715030092795e-01 -1.254534395560849669e+00 2.166453767063858837e+00
1.920647186880083179e+00 5.859878115726233183e+00 3.147505941649451522e+00 9.385092006327147018e+00 -3.427577056761096364e-01 9.117354074276354803e-01 -1.254493113103745117e+00 2.166228520531380486e+00
1.920799064721841587e+00 5.859430128079242017e+00 3.147297994128898324e+00 9.383137683211485225e+00 -3.429003793880279760e-01 9.115512924847665177e-01 -1.254451671872794494e+00 2.166002964357561122e+00
1.920950942563600439e+00 5.858982218659245511e+00 3.147089257410472740e+00 9.381180883251214908e+00 -3.430430451903053179e-01 9.113670267978131179e-01 -1.254410071988118380e+00 2.165777098785931720e+00
1.921102820405359068e+00 5.858534387443476099e+00 3.146879732175997813e+00 9.379221609394184256e+00 -3.431857030796500729e-01 9.111826104901717960e-01 -1.254368313569821813e+00 2.165550924059993498e+00
1.921254698247117698e+00 5.858086634409259474e+00 3.146669419107435139e+00 9.377259864588216587e+00 -3.433283530527718175e-01 9.109980436852214147e-01 -1.254326396737993177e+00 2.165324440423214813e+00
1.921406576088876328e+00 5.857638959534024359e+00 3.146458318886899974e+00 9.375295651781151207e+00 -3.434709951063800726e-01 9.108133265063274031e-01 -1.254284321612707531e+00 2.165097648119034712e+00
1.921558453930634958e+00 5.857191362795288292e+00 3.146246432196633247e+00 9.373328973920783014e+00 -3.436136292371845258e-01 9.106284590768365383e-01 -1.254242088314021064e+00 2.164870547390857602e+00
1.921710331772393587e+00 5.856743844170668289e+00 3.146033759719024658e+00 9.371359833954898022e+00 -3.437562554418950311e-01 9.104434415200809427e-01 -1.254199696961975974e+00 2.164643138482056806e+00
1.921862209614152439e+00 5.856296403637880843e+00 3.145820302136612678e+00 9.369388234831305340e+00 -3.438988737172218868e-01 9.102582739593785277e-01 -1.254157147676600470e+00 2.164415421635978998e+00
1.922014087455910847e+00 5.855849041174731262e+00 3.145606060132055237e+00 9.367414179497732363e+00 -3.440414840598746693e-01 9.100729565180287750e-01 -1.254114440577903444e+00 2.164187397095932219e+00
1.922165965297669699e+00 5.855401853492337771e+00 3.145391235693062892e+00 9.365438365623925066e+00 -3.441840864665646760e-01 9.098875294495805122e-01 -1.254071615916145133e+00 2.163959145365725867e+00
1.922317843139428550e+00 5.854954649812722067e+00 3.145175432729182763e+00 9.363459426804526586e+00 -3.443266809340020940e-01 9.097019137816810819e-01 -1.254028594715683287e+00 2.163730508497364369e+00
1.922469720981186958e+00 5.854507523234364186e+00 3.144958845521133028e+00 9.361478034159787853e+00 -3.444692674588973325e-01 9.095161482300437861e-01 -1.253985415688941174e+00 2.163501563918984960e+00
1.922621598822945810e+00 5.854060473736107717e+00 3.144741474748177446e+00 9.359494190625079924e+00 -3.446118460379620774e-01 9.093302329170782627e-01 -1.253942078955040396e+00 2.163272311872118436e+00
1.922773476664704440e+00 5.853613501296893062e+00 3.144523321089726764e+00 9.357507899135807605e+00 -3.447544166679069599e-01 9.091441679651818264e-01 -1.253898584633088786e+00 2.163042752598270724e+00
1.922925354506463069e+00 5.853166605895757435e+00 3.144304385225349829e+00 9.355519162627400576e+00 -3.448969793454435551e-01 9.089579534967393570e-01 -1.253854932842182857e+00 2.162812886338922436e+00
1.923077232348221699e+00 5.852719787511833971e+00 3.144084667834769586e+00 9.353527984035331144e+00 -3.450395340672832711e-01 9.087715896341236332e-01 -1.253811123701406904e+00 2.162582713335530649e+00
1.923229110189980551e+00 5.852273046124352618e+00 3.143864169597862634e+00 9.351534366295107148e+00 -3.451820808301381271e-01 9.085850764996953322e-01 -1.253767157329833459e+00 2.162352233829528902e+00
1.923380988031738958e+00 5.851826381712641023e+00 3.143642891194661004e+00 9.349538312342270174e+00 -3.453246196307193649e-01 9.083984142158039177e-01 -1.253723033846523283e+00 2.162121448062327200e+00
1.923532865873497810e+00 5.851379794256117428e+00 3.143420833305344608e+00 9.347539825112367140e+00 -3.454671504657398362e-01 9.082116029047847539e-01 -1.253678753370524479e+00 2.161890356275309344e+00
1.923684743715256218e+00 5.850933283734301327e+00 3.143197996610252787e+00 9.345538907541005358e+00 -3.456096733319110603e-01 9.080246426889636568e-01 -1.253634316020874717e+00 2.161658958709838263e+00
1.923836621557015070e+00 5.850486850126801031e+00 3.142974381789868765e+00 9.343535562563779706e+00 -3.457521882259462220e-01 9.078375336906520099e-01 -1.253589721916598343e+00 2.161427255607250242e+00
1.923988499398773699e+00 5.850040493413325215e+00 3.142749989524831644e+00 9.341529793116333025e+00 -3.458946951445573958e-01 9.076502760321514263e-01 -1.253544971176708822e+00 2.161195247208860248e+00
1.924140377240532329e+00 5.849594213573675816e+00 3.142524820495936844e+00 9.339521602134340128e+00 -3.460371940844575445e-01 9.074628698357516399e-01 -1.253500063920209184e+00 2.160962933755961046e+00
1.924292255082290959e+00 5.849148010587747137e+00 3.142298875384123225e+00 9.337510992553463396e+00 -3.461796850423596861e-01 9.072753152237295060e-01 -1.253455000266089137e+00 2.160730315489818754e+00
1.924444132924049811e+00 5.848701884435527631e+00 3.142072154870480638e+00 9.335497967309395406e+00 -3.463221680149772275e-01 9.070876123183503337e-01 -1.253409780333327506e+00 2.160497392651677728e+00
1.924596010765808218e+00 5.848255835097103450e+00 3.141844659636254367e+00 9.333482529337871370e+00 -3.464646429990228538e-01 9.068997612418696619e-01 -1.253364404240892460e+00 2.160264165482762344e+00
1.924747888607567070e+00 5.847809862552646898e+00 3.141616390362831357e+00 9.331464681574583864e+00 -3.466071099912110265e-01 9.067117621165282637e-01 -1.253318872107739290e+00 2.160030634224267665e+00
1.924899766449325700e+00 5.847363966782431532e+00 3.141387347731754875e+00 9.329444426955294745e+00 -3.467495689882547638e-01 9.065236150645586966e-01 -1.253273184052813516e+00 2.159796799117372323e+00
1.925051644291084330e+00 5.846918147766818841e+00 3.141157532424711185e+00 9.327421768415739223e+00 -3.468920199868682497e-01 9.063353202081800841e-01 -1.253227340195048445e+00 2.159562660403228307e+00
1.925203522132842959e+00 5.846472405486265345e+00 3.140926945123539316e+00 9.325396708891682707e+00 -3.470344629837655570e-01 9.061468776696011140e-01 -1.253181340653366727e+00 2.159328218322967619e+00
1.925355399974601589e+00 5.846026739921317272e+00 3.140695586510220405e+00 9.323369251318881723e+00 -3.471768979756609808e-01 9.059582875710181504e-01 -1.253135185546679242e+00 2.159093473117697393e+00
1.925507277816360219e+00 5.845581151052614999e+00 3.140463457266884362e+00 9.321339398633092799e+00 -3.473193249592689824e-01 9.057695500346167883e-01 -1.253088874993885771e+00 2.158858425028502559e+00
1.925659155658119071e+00 5.845135638860892158e+00 3.140230558075815193e+00 9.319307153770104435e+00 -3.474617439313044120e-01 9.055806651825721865e-01 -1.253042409113876543e+00 2.158623074296448952e+00
1.925811033499877700e+00 5.844690203326971201e+00 3.139996889619432352e+00 9.317272519665671382e+00 -3.476041548884817312e-01 9.053916331370471804e-01 -1.252995788025528912e+00 2.158387421162576203e+00
1.925962911341636330e+00 5.844244944863401514e+00 3.139762666491244136e+00 9.315236236160581385e+00 -3.477465578275161229e-01 9.052024967016861767e-01 -1.252949054529202355e+00 2.158151551230888643e+00
1.926114789183395182e+00 5.843799665800494481e+00 3.139527468595674886e+00 9.313196856590300499e+00 -3.478889527451230479e-01 9.050131720426983772e-01 -1.252902124787821370e+00 2.157915296830519747e+00
